date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2016-12-01,IWM,132.25,132.5500031,130.2899933,130.9700012,115.865448,39815900,yahoo_finance_backfill,-0.004862847786,0.01725593479,127.5695007,124.0562003,0.01085664321
2016-12-02,IWM,130.9400024,131.4700012,130.5200043,130.8999939,115.8035202,24054100,yahoo_finance_backfill,-0.0005345292766,0.00725742509,128.3645004,124.1602002,0.01066406606
2016-12-05,IWM,131.9700012,133.3300018,131.8899994,133.1499939,117.7940292,27547100,yahoo_finance_backfill,0.01718869446,0.01081488897,129.2350002,124.3270001,0.01092587511
2016-12-06,IWM,133.5200043,134.9100037,132.7400055,134.5899963,119.0679703,27820000,yahoo_finance_backfill,0.01081488897,0.01612302741,130.0360001,124.5542,0.01018565628
2016-12-07,IWM,134.5899963,136.1799927,134.1799927,135.8999939,120.2269135,31825800,yahoo_finance_backfill,0.009733246423,0.01471670412,130.8869999,124.7975998,0.0101705816
2016-12-08,IWM,136.25,138.2100067,135.8000031,138.0399933,122.1200714,49048900,yahoo_finance_backfill,0.01574686899,0.01745873455,131.6619995,125.0647997,0.00875861103
2016-12-09,IWM,138.3999939,138.8200073,137.75,138.3099976,122.3589249,34313500,yahoo_finance_backfill,0.001955986041,0.007736297582,132.3524994,125.3737996,0.008474164342
2016-12-12,IWM,137.9499969,138.5700073,136.5099945,136.8500061,121.0672989,34592900,yahoo_finance_backfill,-0.01055593612,0.01505307057,132.8269997,125.6265997,0.008103999213
2016-12-13,IWM,137.5299988,138.0500031,136.2400055,136.8600006,121.0761719,32624600,yahoo_finance_backfill,7.30325141e-05,0.01322517603,133.2125,125.8873998,0.007752942735
2016-12-14,IWM,136.4199982,137.3500061,134.8099976,135.1499939,119.5633774,45923700,yahoo_finance_backfill,-0.01249456885,0.01879399641,133.4924995,126.1261997,0.008484809158
2016-12-15,IWM,135.3699951,137.1399994,134.9600067,136.1600037,120.4569092,41352500,yahoo_finance_backfill,0.0074732508,0.01601052174,133.8235001,126.3703998,0.008548125693
2016-12-16,IWM,136.3500061,137.5299988,135.6300049,135.9100037,120.2357635,39348200,yahoo_finance_backfill,-0.001836075156,0.01397979434,134.1040001,126.6121999,0.008563374744
2016-12-19,IWM,136.0399933,137.1900024,135.9100037,136.8000031,121.0230713,33393900,yahoo_finance_backfill,0.006548446588,0.009356715431,134.3945,126.8915999,0.008592173312
2016-12-20,IWM,137.2799988,138.2100067,136.9900055,137.9600067,122.0492554,31753600,yahoo_finance_backfill,0.008479558287,0.008843151209,134.7125,127.1648,0.008691476278
2016-12-21,IWM,137.8500061,138.1499939,137.0099945,137.0599976,121.2530823,23215900,yahoo_finance_backfill,-0.006523695682,0.008317520939,134.9254997,127.4653999,0.00875847084
2016-12-22,IWM,136.5599976,136.75,134.8099976,135.3200073,120.2075653,34737900,yahoo_finance_backfill,-0.01269509945,0.01433640478,135.0099999,127.7332001,0.009242084985
2016-12-23,IWM,135.4600067,136.1199951,135.2700043,136.0399933,120.8471298,17081400,yahoo_finance_backfill,0.005320617508,0.006248094986,135.1084992,128.0356,0.009283415647
2016-12-27,IWM,136.2299957,137.3000031,136.2100067,136.6499939,121.3889771,13571700,yahoo_finance_backfill,0.004483979933,0.007976556521,135.3244988,128.3599999,0.008726750288
